strain	clade
a/muscovyduck/vietnam/lbm566/2014	2.3.2.1c
a/duck/vietnam/hu3_1126/2015	2.3.2.1c
a/greatcrestedgrebe/tyva/120/2009	2.3.2.1c
a/muscovyduck/vietnam/hu3_1403/2015	2.3.2.1c
a/whooperswan/mongolia/1/2010	2.3.2.1c
a/whooperswan/mongolia/7/2010	2.3.2.1c
a/muscovyduck/vietnam/hu3_1360/2015	2.3.2.1c
a/brown_headedgull/qinghai/19/2009	2.3.2.1c
a/duck/vietnam/hu3_386/2015	2.3.2.1c
a/duck/vietnam/lbm569/2014	2.3.2.1c
a/duck/vietnam/hu3_567/2015	2.3.2.1c
a/eurasianeagleowl/korea/q182/2011	2.3.2.1c
a/chicken/vietnam/rtd1302/2014	2.3.2.1c
a/chicken/khanhhoa/cvvi_42/2014	2.3.2.1c
a/muscovyduck/vietnam/lbm573/2014	2.3.2.1c
a/beangoose/tyva/10/2009	2.3.2.1c
a/duck/bantul/bbvw_1443_9/2012	2.3.2.1c
a/chicken/minahasa/bbvm620(2)/2013	2.3.2.1c
a/duck/vietnam/hu3_562/2015	2.3.2.1c
a/duck/vietnam/hu3_16/2015	2.3.2.1c
a/brown_headedgull/qinghai/9/2009	2.3.2.1c
a/muscovyduck/vietnam/hu3_835/2015	2.3.2.1c
a/hoodedcrane/kagoshima/110214_3/2011	2.3.2.1c
a/peregrinefalcon/aomori/7/2011	2.3.2.1c
a/muscovyduck/vietnam/lbm315/2012	2.3.2.1c
a/muscovyduck/vietnam/lbm295/2012	2.3.2.1c
a/chicken/vietnam/hu3_z12/2015	2.3.2.1c
a/chicken/vietnam/ncvd_ka275/2012	2.3.2.1c
a/whooperswan/mongolia/2/2009	2.3.2.1c
a/duck/indragirihulu/bppvii746_12/2012	2.3.2.1c
a/chicken/vietnam/hu3_83/2015	2.3.2.1c
a/duck/blitar/bbvw_1731_11/2012	2.3.2.1c
a/duck/hokkaido/wz101/2010	2.3.2.1c
a/mandarinduck/miyazaki/22m686/2011	2.3.2.1c
a/duck/trimurjo/bppviii12.1182/2012	2.3.2.1c
a/environment/vietnam/hu3_726/2015	2.3.2.1c
a/tuftedduck/fukushima/5/2011	2.3.2.1c
a/muscovyduck/vietnam/lbm436/2013	2.3.2.1c
a/muscovyduck/vietnam/hu3_159/2015	2.3.2.1c
a/duck/vietnam/ncvd_ka415/2012	2.3.2.1c
a/chicken/khanhhoa/cvvi_28/2014	2.3.2.1c
a/chicken/vietnam/ncvd_ka435/2013	2.3.2.1c
a/duck/vietnam/oie_2236/2012	2.3.2.1c
a/chicken/aichi/t1/2011	2.3.2.1c
a/peregrinefalcon/nagasaki/4202a039/2011	2.3.2.1c
a/mandarinduck/korea/k10_480/2010	2.3.2.1c
a/duck/vietnam/ncvd_ka311/2012	2.3.2.1c
a/mandarinduck/korea/k10_485/2010	2.3.2.1c
a/peregrinefalcon/aichi/2302o017/2011	2.3.2.1c
a/duck/korea/ic360/2011	2.3.2.1c
a/wildbird/korea/is18/2011	2.3.2.1c
a/wildduck/jilin/hf/2011	2.3.2.1c
a/duck/vietnam/hu3_617/2015	2.3.2.1c
a/duck/vietnam/hu3_408/2015	2.3.2.1c
a/duck/khanhhoa/cvvi_08/2013	2.3.2.1c
a/muscovyduck/vietnam/hu3_355/2015	2.3.2.1c
a/tuftedduck/yamaguchi/3502b007/2011	2.3.2.1c
a/mandarinduck/nagasaki/4201a012/2011	2.3.2.1c
a/chicken/khanhhoa/cvvi_12/2013	2.3.2.1c
a/muscovyduck/vietnam/lbm567/2014	2.3.2.1c
a/mandarinduck/miyazaki/22m807_1/2011	2.3.2.1c
a/duck/quangninh/19c511/2013	2.3.2.1c
a/muscovyduck/longan/46/2013	2.3.2.1c
a/duck/quangninh/15c111/2013	2.3.2.1c
a/muscovyduck/vietnam/hu3_589/2015	2.3.2.1c
a/bar_headedgoose/mongolia/x25/2009	2.3.2.1c
a/duck/tegal/bbvw_1727_11/2012	2.3.2.1c
a/chicken/bangladesh/15083/2012	2.3.2.1c
a/muscovyduck/vietnam/hu3_353/2015	2.3.2.1c
a/muscovyduck/vietnam/hu3_1408/2015	2.3.2.1c
a/duck/lao/463/2010	2.3.2.1c
a/chicken/vietnam/hu3_770/2015	2.3.2.1c
a/chicken/khanhhoa/cvvi_39/2014	2.3.2.1c
a/mandarinduck/oita/4402f042/2011	2.3.2.1c
a/muscovyduck/longan/90/2014	2.3.2.1c
a/hillmyna/heilongjiang/0704/2012	2.3.2.1c
a/greatcrestedgrebe/hyogo/2802e082/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_19/2013	2.3.2.1c
a/muscovyduck/vietnam/lbm227/2012	2.3.2.1c
a/chicken/miyazaki/10/2011	2.3.2.1c
a/duck/vietnam/hu3_1265/2015	2.3.2.1c
a/chicken/nara/1/2011	2.3.2.1c
a/duck/phuyen/cvvi_47/2014	2.3.2.1c
a/chicken/jiangsu/k0402/2010	2.3.2.1c
a/mandarinduck/nagasaki/4201a011/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_14/2013	2.3.2.1c
a/duck/khanhhoa/cvvi_34/2014	2.3.2.1c
a/muscovyduck/vietnam/hu3_21/2015	2.3.2.1c
a/whooperswan/hamanaka/2011	2.3.2.1c
a/blackswan/yamaguchi/1/2011	2.3.2.1c
a/chicken/miyazaki/12/2011	2.3.2.1c
a/greatblack_headedgull/qinghai/5/2009	2.3.2.1c
a/muscovyduck/longan/89/2014	2.3.2.1c
a/duck/khanhhoa/cvvi_38/2014	2.3.2.1c
a/chicken/kagoshima/i_2/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_25/2014	2.3.2.1c
a/duck/vietnam/hu3_708/2015	2.3.2.1c
a/muscovyduck/quangninh/48c1_4_1/2013	2.3.2.1c
a/chicken/miyazaki/k3/2011	2.3.2.1c
a/mandarinduck/oita/4402f038/2011	2.3.2.1c
a/chicken/westsulawesi/polman_1018/2012	2.3.2.1c
a/duck/wonogiri/bbvw_1730_11/2012	2.3.2.1c
a/mandarinduck/korea/psc24_24/2010	2.3.2.1c
a/commonpochard/shanxi/16b/2015	2.3.2.1c
a/muscovyduck/vietnam/ncvd_ka395/2012	2.3.2.1c
a/japanesewhite_eye/taoyuan/q454/2012	2.3.2.1c
a/muscovyduck/vietnam/lbm330/2013	2.3.2.1c
a/duck/khanhhoa/cvvi_33/2014	2.3.2.1c
a/chicken/korea/ys171/2011	2.3.2.1c
a/peregrinefalcon/tochigi/15/2011	2.3.2.1c
a/greatblack_headedgull/1/2009	2.3.2.1c
a/chicken/shimane/1/2010	2.3.2.1c
a/chicken/miyazaki/n7/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_17/2013	2.3.2.1c
a/chicken/jiangsu/2477/2014	2.3.2.1c
a/tundraswan/mongolia/1t/2010	2.3.2.1c
a/duck/konawe/bbvm19/2013	2.3.2.1c
a/environment/vietnam/hu3_1485/2015	2.3.2.1c
a/duck/hulusungaiselatan/0514112/2014	2.3.2.1c
a/hoodedcrane/kagoshima/4612j008/2010	2.3.2.1c
a/environment/changsha/3/2009	2.3.2.1c
a/muscovyduck/vietnam/hu3_584/2015	2.3.2.1c
a/chicken/vietnam/hu3_737/2015	2.3.2.1c
a/chicken/tulungagung/bbvw414_03/2013	2.3.2.1c
a/muscovyduck/vietnam/hu3_1079/2015	2.3.2.1c
a/duck/khanhhoa/cvvi_15/2013	2.3.2.1c
a/eurasianeagleowl/korea/q178/2011	2.3.2.1c
a/wildduck/jilin/zf/2011	2.3.2.1c
a/peregrinefalcon/miyazaki/22m684/2011	2.3.2.1c
a/duck/tabalong/0514117/2014	2.3.2.1c
a/duck/quangninh/13c1_2_1/2013	2.3.2.1c
a/chicken/miyazaki/9/2011	2.3.2.1c
a/muscovyduck/longan/86/2014	2.3.2.1c
a/muscovyduck/vietnam/hu3_575/2015	2.3.2.1c
a/muscovyduck/vietnam/lbm228/2012	2.3.2.1c
a/muscovyduck/longan/87/2014	2.3.2.1c
a/duck/berau/bppv5_0513022_a/2013	2.3.2.1c
a/duck/korea/as117/2011	2.3.2.1c
a/chicken/mie/2/2011	2.3.2.1c
a/greatblack_headedgull/qinghai/3/2009	2.3.2.1c
a/duck/vietnam/oie_2212/2012	2.3.2.1c
a/chicken/korea/ic546/2011	2.3.2.1c
a/chicken/khanhhoa/cvvi_02/2013	2.3.2.1c
a/whooperswan/mongolia/11/2010	2.3.2.1c
a/eurasianeagleowl/korea/23/2010	2.3.2.1c
a/chicken/miyazaki/t10/2011	2.3.2.1c
a/chicken/aichi/2/2011	2.3.2.1c
a/duck/khanhhoa/cvvi_10/2013	2.3.2.1c
a/chicken/miyazaki/8/2011	2.3.2.1c
a/hoodedcrane/kagoshima/1/2010	2.3.2.1c
a/whooperswan/hokkaido/13_21/2011	2.3.2.1c
a/grebe/tyva/3/2009	2.3.2.1c
a/ruddyshelduck/mongolia/x63/2009	2.3.2.1c
a/muscovyduck/vietnam/hu3_z2/2015	2.3.2.1c
a/duck/hunan/15/2004	2.3.3
a/duck/hunan/69/2004	2.3.3
a/chicken/guizhou/7/2008	2.3.4
a/chicken/laos/p0020/2007	2.3.4
a/shanghai/1/2006	2.3.4
a/goose/yunnan/4985/2006	2.3.4
a/wildduck/hunan/021/2005	2.3.4
a/duck/vietnam/37/2007	2.3.4
a/muscovyduck/vietnam/217/2005	2.3.4
a/chicken/zhaozhuang/zg13/2010	2.3.4
a/china/gd02/2006	2.3.4
a/mallard/huadong/s/2005	2.3.4
a/chicken/china/jx/2011	2.3.4
a/duck/anhui/1/06	2.3.4
a/chicken/haiduong/41/2007	2.3.4
a/chicken/hubei/2856/2007	2.3.4
a/duck/haiphong/208/2006	2.3.4
a/duck/vietnam/218/2005	2.3.4
a/chicken/jiangsu/k0101/2010	2.3.4
a/duck/laos/a0301/2007	2.3.4
a/china/gd01/2006	2.3.4
a/chicken/tibet/6/2008	2.3.4
a/duck/vietnam/210/2005	2.3.4
a/goose/yunnan/4371/2006	2.3.4
a/water/xinjiang/3/2009	2.3.4
a/quail/thanatpin/2283/2007	2.3.4
a/anhui/1/2005	2.3.4
a/guangdong/1/2008	2.3.4
a/duckfeces/hebei/5/2009	2.3.4
a/duck/hunan/1930/2007	2.3.4
a/duck/vietnamsonla/ncvd_33/2007	2.3.4
a/duck/shandong/009/2008	2.3.4
a/chicken/thailand/np_172/2006	2.3.4
a/chicken/shandong/a_1/2009	2.3.4
a/chicken/danyang/1105/2011	2.3.4
a/duck/vietnam/208/2005	2.3.4
a/muscovyduck/vietnam/211/2005	2.3.4
a/chicken/fujian/1/2007	2.3.4
a/peregrinefalcon/hongkong/2142/2008	2.3.4
a/domesticgreen_wingedteal/hunan/3450/2006	2.3.4
a/duck/laos/a0617/2007	2.3.4
a/shandong/1/2009	2.3.4
a/duck/hunan/3315/2006	2.3.4
a/duck/hunan/11/2007	2.3.4
a/duck/laos/p0137/2007	2.3.4
a/chicken/ninhbinh/209/2005	2.3.4
a/environment/hunan/6_69/2008	2.3.4
a/jiangsu/4/2007	2.3.4
a/guineafowl/northokkalarpa/834/2007	2.3.4
a/chicken/hongkong/d_06_0947/2006	2.3.4
a/pigeon/laos/p0022/2007	2.3.4
a/sichuan/2/2006	2.3.4
a/duck/hubei/03/2010	2.3.4
a/chicken/yangzhou/06/2011	2.3.4
a/zhejiang/1/2006	2.3.4
a/scaly_breastedmunia/hongkong/2433/2007	2.3.4
a/goose/yunnan/4389/2006	2.3.4
a/duck/yunnan/4873/2006	2.3.4
a/jiangsu/6/2008	2.3.4
a/duck/henan/1647/2006	2.3.4
a/chicken/xuzhou/1012/2010	2.3.4
a/chicken/dongtai/601/2011	2.3.4
a/chicken/caobang/20/2007	2.3.4
a/duck/laos/p0161/2007	2.3.4
a/beijing/1/2009	2.3.4
a/chicken/laos/31/2006	2.3.4
a/chicken/jiangsu/wj/2009	2.3.4
a/goose/yunnan/5769/2006	2.3.4
a/chicken/laos/p0171/2007	2.3.4
a/water/hebei/3/2009	2.3.4
a/chicken/laos/p0130/2007	2.3.4
a/anhui/1/2007	2.3.4
a/chicken/northchina/k0604/2010	2.3.4
a/duck/anhui/56/2005	2.3.4
a/duck/henan/1650/2006	2.3.4
a/duck/haiduong/07_40/2007	2.3.4
a/chicken/easternchina/zg16/2010	2.3.4
a/chicken/shandong/k0603/2010	2.3.4
a/peregrinefalcon/hongkong/810/2009	2.3.4
a/guangxi/1/2005	2.3.4
a/duck/easternchina/057/2007	2.3.4
a/chicken/hunan/21/2005	2.3.4
a/duck/hubei/hangmei01/2006	2.3.4
a/chicken/dongtai/1011/2010	2.3.4
a/chicken/vietnam/216/2005	2.3.4
a/muscovyduck/haiduong/46/2007	2.3.4
a/duck/laos/25/2006	2.3.4
a/chicken/gaoyou/1004/2010	2.3.4
a/duck/yunnan/47/2006	2.3.4
a/duck/vietnam/205/2005	2.3.4
a/duck/hunan/316/2005	2.3.4
a/chicken/easternchina/zg56/2011	2.3.4
a/environment/hunan/1_8/2007	2.3.4
a/duck/hunan/1964/2007	2.3.4
a/duck/vietnam/219/2005	2.3.4
a/chicken/sichuan/81/2005	2.3.4
a/hubei/1/2006	2.3.4
a/duck/sonla/34/2007	2.3.4
a/chicken/anhui/1089/2007	2.3.4
a/wildbird/anhui/82/2005	2.3.4
a/chicken/henan/1362/2006	2.3.4
a/sichuan/3/2006	2.3.4
a/hunan/1/2008	2.3.4
a/chicken/vietnam/212/2005	2.3.4
a/duck/jiangxi/80/2005	2.3.4
a/chicken/vietnam/202/2005	2.3.4
a/duck/laos/22/2006	2.3.4
a/goose/hubei/65/2005	2.3.4
a/duck/nong_khai/thailand/ku_56/2007	2.3.4
a/muscovyduck/vietnam/209/2005	2.3.4
a/hunan/1/2006	2.3.4
a/chicken/tibet/lz01/2010	2.3.4
a/duck/hunan/1994/2007	2.3.4
a/shrike/tibet/13/2006	2.3.4
a/chicken/laos/xaythiani37/2006	2.3.4
a/chicken/vietnam/209/2005	2.3.4
a/mallard/huadong/lk/2005	2.3.4
a/duck/laos/p0106/2007	2.3.4
a/jiangsu/2/2007	2.3.4
a/jiangxi/1/2005	2.3.4
a/duck/laos/p0127/2007	2.3.4
a/guangdong/01/2006	2.3.4
a/chicken/laos/1/2008	2.3.4
a/chicken/shandong/k0701/2010	2.3.4
a/muscovyduck/bacninh/07_69/2007	2.3.4
a/lesserkestrel/heilongjiang/194/2007	2.3.4
a/china/2006	2.3.4
a/duck/easternchina/909/2009	2.3.4
a/chicken/hmawbi/517/2007	2.3.4
a/water/hunan/3/2009	2.3.4
a/chicken/hubei/3002/2007	2.3.4
a/duck/laos/p0050/2007	2.3.4
a/duck/vietnam/215/2005	2.3.4
a/goose/yunnan/5979/2006	2.3.4
a/duck/hubei/2911/2007	2.3.4
a/water/hebei/2/2009	2.3.4
a/duck/yunnan/5310/2006	2.3.4
a/chicken/jiangsu/lhwk/2010	2.3.4
a/jiangsu/1/2007	2.3.4
a/guangdong/2/2006	2.3.4
a/chicken/jiangsu/xz/2010	2.3.4
a/chicken/hunan/3157/2006	2.3.4
a/quail/mingalardone/866/2007	2.3.4
a/chicken/laos/p0001/2007	2.3.4
a/anhui/2/2005	2.3.4
a/duck/vietnam/38/2007	2.3.4
a/sichuan/1/2006	2.3.4
a/duck/hunan/29/2006	2.3.4
a/anhui/1/2006	2.3.4
a/fujian/1/2005	2.3.4
a/chicken/china/k0602/2010	2.3.4
a/chicken/hunan/1/2009	2.3.4
a/chicken/mukdahan/niah403901/2007	2.3.4
a/duck/hubei/49/2005	2.3.4
a/xinjiang/1/2009	2.3.4
a/duck/laos/p0117/2007	2.3.4
a/chicken/hunan/1793/2007	2.3.4
a/duck/vietnam/207/2005	2.3.4
a/duck/henan/1652/2006	2.3.4
a/duck/laos/3295/2006	2.3.4
a/muscovyduck/camau/22/2007	2.3.4
a/duck/hunan/689/2006	2.3.4
a/duck/soctrang/31/2007	2.3.4
a/chicken/namdinh/07_32/2007	2.3.4
a/water/hebei/1/2009	2.3.4
a/chicken/nongkhai/niah400802/2007	2.3.4
a/chicken/laos/p0169/2007	2.3.4
a/chicken/shanxi/0302/2012	2.3.4
a/chicken/laos/xaythiani_26/2006	2.3.4
a/duck/laos/a0503/2007	2.3.4
a/duck/hunan/3340/2006	2.3.4
a/fujian/1/2007	2.3.4
a/goose/yunnan/3798/2006	2.3.4
a/duck/mongcai/07_58/2007	2.3.4
a/goose/easternchina/223/2008	2.3.4
a/wildduck/hunan/211/2005	2.3.4
a/chicken/caobang/07_42/2007	2.3.4
a/environment/xinjiang/6/2009	2.3.4
a/chicken/hanoi/45/2007	2.3.4
a/chicken/laos/p0072/2007	2.3.4
a/turtledove/guangdong/300/2005	2.3.4
a/muscovyduck/vietnam/213/2005	2.3.4
a/swine/jiangsu/2/2009	2.3.4
a/goose/guangdong/08/2005	2.3.4
a/chicken/laos/a0464/2007	2.3.4
a/duck/vietnam/tmu019/2009	2.3.4.1
a/duck/vietnam/tmu023/2009	2.3.4.1
a/vietnam/36285/2010	2.3.4.1
a/duck/vietnam/tmu026/2009	2.3.4.1
a/environment/guizhou/7/2009	2.3.4.1
a/chicken/laos/lh2/2010	2.3.4.1
a/duck/vietnam/tmu020/2009	2.3.4.1
a/vietnam/ut36236/2010	2.3.4.1
a/duck/vietnam/tmu027/2009	2.3.4.1
a/duck/vietnam/tmu018/2009	2.3.4.1
a/duck/vietnam/tmu024/2009	2.3.4.1
a/hunan/2/2009	2.3.4.1
a/duck/lao/19/2010	2.3.4.1
a/chicken/lao/lh1b/2010	2.3.4.1
a/hunan/1/2009	2.3.4.1
a/environment/guizhou/9/2009	2.3.4.1
a/duck/vietnam/tmu021/2009	2.3.4.1
a/vietnam/ut36282/2010	2.3.4.1
a/duck/vietnam/tmu029/2009	2.3.4.1
a/duck/lao/567/2010	2.3.4.1
a/guizhou/1/2009	2.3.4.1
a/vietnam/hn31676dh/2009	2.3.4.1
a/chicken/vietnam/tmu025/2009	2.3.4.1
a/duck/hue/v6/2010	2.3.4.1
a/duck/vietnam/tmu017/2009	2.3.4.1
a/duck/vietnam/tmu028/2009	2.3.4.1
a/chicken/lao/lh1/2010	2.3.4.1
a/duck/vietnam/tmu022/2009	2.3.4.1
a/duck/lao/9/2010	2.3.4.2
a/duck/caobang/43/2007	2.3.4.2
a/chicken/vietnam/tmu008/2008	2.3.4.2
a/chicken/vietnam/tmu013/2008	2.3.4.2
a/duck/lao/670/2010	2.3.4.2
a/environment/guizhou/4/2009	2.3.4.2
a/environment/lao/964/2010	2.3.4.2
a/chicken/vietnam/tmu011/2008	2.3.4.2
a/duck/lao/6/2010	2.3.4.2
a/duck/lao/975/2010	2.3.4.2
a/chicken/vietnam/tmu007/2008	2.3.4.2
a/duck/lao/968/2010	2.3.4.2
a/chicken/yangon/254/2010	2.3.4.2
a/chicken/hatay/44/2007	2.3.4.2
a/duck/lao/7/2010	2.3.4.2
a/environment/guizhou/2/2009	2.3.4.2
a/muscovyduck/vietnam/tmu012/2008	2.3.4.2
a/duck/lao/981/2010	2.3.4.2
a/goose/yunnan/6193/2006	2.3.4.2
a/duck/lao/959/2010	2.3.4.2
a/muscovyduck/vietnam/tmu014/2008	2.3.4.2
a/vietnam/hn31432m/2008	2.3.4.2
a/duck/lao/962/2010	2.3.4.2
a/environment/lao/979/2010	2.3.4.2
a/duck/lao/987/2010	2.3.4.2
a/chicken/yangon/182/2010	2.3.4.2
a/muscovyduck/vietnam/tmu003/2008	2.3.4.2
a/villagechicken/kyaingtong/2433/2007	2.3.4.2
a/environment/lao/977/2010	2.3.4.2
a/duck/lao/980/2010	2.3.4.2
a/duck/lao/961/2010	2.3.4.2
a/vietnam/ut36250_1/2010	2.3.4.2
a/vietnam/ut31604_1/2009	2.3.4.2
a/duck/lao/986/2010	2.3.4.2
a/duck/vietnam/na72/2007	2.3.4.3
a/chicken/vietnam/27309/2009	2.3.4.3
a/duck/ninhbinh/07_68/2007	2.3.4.3
a/vietnam/ut31244iii/2007	2.3.4.3
a/chicken/vietnam/ncvd_a015/2008	2.3.4.3
a/quail/vietnam/tmu010/2008	2.3.4.3
a/vietnam/hn31244/2007	2.3.4.3
a/vietnam/hn31388m1/2007	2.3.4.3
a/duck/vietnam/ty114/2007	2.3.4.3
a/vietnam/ut31203a/2007	2.3.4.3
a/chicken/vietnam/27319/2009	2.3.4.3
a/vietnam/ut31641_2/2008	2.3.4.3
a/chicken/vietnam/18082/2009	2.3.4.3
a/avian/hongkong/2372/2007	2.3.4.3
a/vietnam/hn31242/2007	2.3.4.3
a/muscovyduck/bacgieng/07_66/2007	2.3.4.3
a/duck/vietnam/50/2007	2.3.4.3
a/chicken/vietnam/27262/2009	2.3.4.3
a/chicken/vietnam/tmu006/2008	2.3.4.3
a/duck/namdinh/07_55/2007	2.3.4.3
a/duck/nghean/07_49/2007	2.3.4.3
a/chicken/vietnam/ncvd_185/2008	2.3.4.3
a/guangxi/1/2008	2.3.4.3
a/vietnam/ut31413ii/2008	2.3.4.3
a/muscovyduck/vietnam/tmu001/2008	2.3.4.3
a/chicken/bacgiang/07_74/2007	2.3.4.3
a/vietnam/ut31312ii/2007	2.3.4.3
a/duck/vietnam/na114/2007	2.3.4.3
a/chicken/vietnam/27306/2009	2.3.4.3
a/duck/vietnam/ty103/2007	2.3.4.3
a/vietnam/ut31394ii/2008	2.3.4.3
a/duck/phutho/07_92/2007	2.3.4.3
a/duck/vietnam/g12/2008	2.3.4.3
a/muscovyduck/thaibinh/07_90/2007	2.3.4.3
a/duck/phutho/07_48/2007	2.3.4.3
a/chicken/vietnam/27310/2009	2.3.4.3
a/vietnam/ut31412ii/2008	2.3.4.3
a/muscovyduck/hanam/07_84/2007	2.3.4.3
a/chicken/vietnam/18105/2009	2.3.4.3
a/muscovyduck/namdinh/07_87/2007	2.3.4.3
a/duck/namdinh/07_91/2007	2.3.4.3
a/muscovyduck/sonla/07_85/2007	2.3.4.3
a/vietnam/ut31239/2007	2.3.4.3
a/avian/hongkong/2065/2007	2.3.4.3
a/chicken/vietnam/18106/2009	2.3.4.3
a/chicken/vietnam/18129/2009	2.3.4.3
a/avian/hongkong/0719/2007	2.3.4.3
a/muscovyduck/hanam/07_47/2007	2.3.4.3
a/chicken/vietnam/tmu015/2008	2.3.4.3
a/duck/vietnamnamdinh/ncvd_88/2007	2.3.4.3
a/chicken/vietnam/18083/2009	2.3.4.3
a/duck/hatinh/07_53/2007	2.3.4.3
a/chicken/hanam/07_83/2007	2.3.4.3
a/chicken/vietnam/27270/2009	2.3.4.3
a/chicken/vietnam/tmu004/2008	2.3.4.3
a/avian/hongkong/1993/2007	2.3.4.3
a/duck/thaininh/07_86/2007	2.3.4.3
a/avian/hongkong/0828/2007	2.3.4.3
a/chicken/vietnam/tmu016/2008	2.3.4.3
a/duck/namdinh/07_88/2007	2.3.4.3
a/duck/vietnam/tmu005/2008	2.3.4.3
a/chicken/thaibinh/07_89/2007	2.3.4.3
a/vietnam/ut31244ii/2007	2.3.4.3
a/duck/vietnam/hu1_1152/2014	2.3.4.4
a/chicken/anning/1/2014	2.3.4.4
a/chicken/japan/aq_he144/2015	2.3.4.4
a/broilerduck/korea/h32/2014	2.3.4.4
a/baikalteal/korea/k14_e016/2014	2.3.4.4
a/turkey/washington/61_22/2014	2.3.4.4
a/chicken/anning/6/2014	2.3.4.4
a/beangoose/korea/h40/2014	2.3.4.4
a/duck/ningbo/3262/2013	2.3.4.4
a/turkey/arkansas/7791_1/2015	2.3.4.4
a/chicken/shenzhen/1061/2013	2.3.4.4
a/duck/jiangxi/23970/2013	2.3.4.4
a/chicken/shenzhen/433/2013	2.3.4.4
a/environment/jiangxi/10171/2014	2.3.4.4
a/breederduck/korea/h128/2014	2.3.4.4
a/duck/vietnam/lbm816/2015	2.3.4.4
a/duck/guangdong/wy19/2008	2.3.4.4
a/turkey/bc/fav10/2014	2.3.4.4
a/goose/guangdong/k0103/2010	2.3.4.4
a/broilerduck/korea/h145/2014	2.3.4.4
a/duck/easternchina/1111/2011	2.3.4.4
a/duck/dongguan/3069/2013	2.3.4.4
a/americanwigeon/california/ucd58p/2015	2.3.4.4
a/duck/easternchina/l0611/2011	2.3.4.4
a/muscovyduck/quangninh/5c112/2013	2.3.4.4
a/broilerduck/korea/h47/2014	2.3.4.4
a/spotteddove/vietnam/wbt191/2014	2.3.4.4
a/chicken/dongguan/2690/2013	2.3.4.4
a/environment/miyazaki/11/2014	2.3.4.4
a/duck/vietnam/lbm813/2015	2.3.4.4
a/duck/easternchina/s0908/2014	2.3.4.4
a/chicken/washington/61_9/2014	2.3.4.4
a/duck/easternchina/l1021/2012	2.3.4.4
a/broilerduck/korea/h49/2014	2.3.4.4
a/baikalteal/korea/2406/2014	2.3.4.4
a/broilerduck/korea/h65/2014	2.3.4.4
a/quail/jiangsu/k0104/2010	2.3.4.4
a/blackchicken/jiangxi/10131/2014	2.3.4.4
a/turkey/missouri/7458_1/2015	2.3.4.4
a/mandarinduck/gifu/2112d001/2014	2.3.4.4
a/muscovyduck/vietnam/lbm817/2015	2.3.4.4
a/chicken/kansas/8395_3/2015	2.3.4.4
a/duck/laos/lpq002/2014	2.3.4.4
a/ostrich/korea/h829/2014	2.3.4.4
a/chinesepondheron/vietnam/wbt231/2014	2.3.4.4
a/breederchicken/korea/h250/2014	2.3.4.4
a/chicken/shenzhen/2464/2013	2.3.4.4
a/baikalteal/korea/donglim3/2014	2.3.4.4
a/goose/shantou/1806/2014	2.3.4.4
a/americangreen_wingedteal/washington/195750/2014	2.3.4.4
a/muscovyduck/quangninh/4c111/2013	2.3.4.4
a/duck/easternchina/s1109/2014	2.3.4.4
a/goose/shantou/1791/2014	2.3.4.4
a/muscovyduck/lbm806/2015	2.3.4.4
a/commonmoorhen/vietnam/wbt226/2014	2.3.4.4
a/goose/easternchina/1112/2011	2.3.4.4
a/chicken/oregon/41613_2/2014	2.3.4.4
a/chicken/dali/502/2014	2.3.4.4
a/broilerduck/korea/h31/2014	2.3.4.4
a/muscovyduck/vietnam/lbm756/2014	2.3.4.4
a/duck/vietnam/lbm760/2014	2.3.4.4
a/chicken/shenzhen/1395/2013	2.3.4.4
a/environment/jiangxi/10164/2014	2.3.4.4
a/muscovyduck/vietnam/lbm634/2014	2.3.4.4
a/black_crownednightheron/vietnam/wbt198/2014	2.3.4.4
a/baikalteal/korea/1446/2014	2.3.4.4
a/blackchicken/jiangxi/10136/2014	2.3.4.4
a/duck/zhejiang/6d18/2013	2.3.4.4
a/duck/guangdong/wy24/2008	2.3.4.4
a/duck/easternchina/l1120/2012	2.3.4.4
a/duck/guangdong/wy11/2008	2.3.4.4
a/goose/easternchina/s0513/2013	2.3.4.4
a/mallard/korea/h207/2014	2.3.4.4
a/chicken/tonghai/3/2014	2.3.4.4
a/duck/vietnam/lbm632/2014	2.3.4.4
a/blackswan/akita/1/2016	2.3.4.4
a/duck/easternchina/l0321/2010	2.3.4.4
a/duck/vietnam/lbm758/2014	2.3.4.4
a/turkey/minnesota/7172_1/2015	2.3.4.4
a/duck/jiangxi/13469/2014	2.3.4.4
a/baikalteal/korea/1445/2014	2.3.4.4
a/duck/vietnam/lbm639/2014	2.3.4.4
a/duck/easternchina/s0322/2014	2.3.4.4
a/muscovyduck/vietnam/lbm631/2014	2.3.4.4
a/beangoose/korea/h328/2014	2.3.4.4
a/chicken/tonghai/5/2014	2.3.4.4
a/baikalteal/korea/1448/2014	2.3.4.4
a/waterfowl/korea/s005/2014	2.3.4.4
a/duck/shaoxing/5240/2013	2.3.4.4
a/environment/zhenjiang/c13/2013	2.3.4.4
a/beangoose/korea/h53/2014	2.3.4.4
a/duck/vietnam/hu1_1434/2014	2.3.4.4
a/goose/easternchina/s0408/2014	2.3.4.4
